SubscriptionID;DeliveryType;DeliveryClass;DeliveryContext;StartDate;EndDate
1018387;DI;;VAC;12/04/2010;16/04/2010
1018387;DI;;VAC;30/08/2010;10/09/2010
1018493;MD;NOR;ACH;07/03/2010;28/10/2010
1018493;MD;NOR;ACH;06/11/2010;02/04/2011
1018493;DI;;OTH;29/10/2010;05/11/2010
1018553;MD;NOR;PCH;07/03/2010;07/03/2011
1018592;MD;NOR;REN;07/03/2010;06/09/2010
1018715;MD;NOR;;21/02/2010;25/05/2010
1018740;MD;NOR;REN;07/03/2010;08/06/2010
1018796;MD;NOR;;07/03/2010;08/06/2010
1018813;MD;NOR;;07/03/2010;08/06/2010
1018876;MD;NOR;;07/03/2010;06/04/2010
101889;MD;NOR;;17/08/2008;18/08/2009
101890;MD;NOR;;17/08/2007;16/08/2008
101891;MD;NOR;;17/08/2006;16/08/2007
1019024;MD;NOR;PCH;21/02/2010;22/03/2010
1019069;MD;NOR;REN;07/02/2010;20/04/2010
1019221;MD;NOR;;11/02/2010;10/09/2010
1019299;MD;NOR;;10/02/2010;11/08/2010
1019449;MD;NOR;PCH;07/04/2010;16/05/2010
1019449;MD;NOR;PCH;12/06/2010;25/08/2010
1019449;MD;NOR;PCH;16/09/2010;22/09/2010
1019449;MD;NOR;PCH;06/10/2010;07/06/2011
1019449;DI;;VAC;17/05/2010;11/06/2010
1019449;DI;;VAC;26/08/2010;15/09/2010
1019449;DI;;VAC;23/09/2010;05/10/2010
1019500;DR;NOR;VAC;31/12/2010;07/01/2011
1019500;MD;NOR;;08/01/2011;22/03/2011
1019500;MD;NOR;;09/03/2010;05/04/2010
1019500;MD;NOR;;11/04/2010;13/08/2010
1019500;MD;NOR;;23/08/2010;30/12/2010
1019500;DI;;OTH;14/08/2010;22/08/2010
1019500;DI;;VAC;06/04/2010;10/04/2010
1019534;MD;NOR;PCH;11/03/2010;29/08/2010
1019534;MD;NOR;PCH;04/09/2010;17/03/2011
1019534;DI;;OTH;30/08/2010;03/09/2010
1019602;MD;NOR;;11/03/2010;10/03/2011
1019730;MD;NOR;ACH;11/03/2010;10/03/2011
1019785;MD;NOR;;10/03/2010;09/03/2011
1019795;MD;NOR;;09/03/2010;08/03/2011
1019959;MD;NOR;PCH;10/03/2010;09/03/2011
1020010;MD;NOR;;11/03/2010;10/03/2011
1020015;MD;NOR;;09/03/2010;08/03/2011
1020020;MD;NOR;PCH;10/03/2010;09/03/2011
1020139;MD;ABN;;16/04/2010;16/04/2010
1020139;DI;;NPA;10/04/2010;15/04/2010
1020139;MD;NOR;;09/03/2010;19/03/2010
1020139;MD;NOR;;22/03/2010;09/04/2010
1020139;MD;NOR;;17/04/2010;06/09/2010
1020139;MD;NOR;;15/09/2010;22/09/2010
1020139;DI;;VAC;20/03/2010;21/03/2010
1020139;DI;;VAC;07/09/2010;14/09/2010
1020197;MD;NOR;;09/03/2010;07/09/2010
1020405;MD;NOR;PCH;09/03/2010;09/04/2010
1020405;MD;NOR;PCH;18/04/2010;17/06/2010
1020405;DI;;VAC;10/04/2010;17/04/2010
1020444;MD;NOR;REN;11/03/2010;11/06/2010
1020468;MD;NOR;;09/03/2010;09/06/2010
1020555;MD;NOR;PCH;23/02/2010;23/03/2010
1020647;MD;NOR;;23/02/2010;23/03/2010
1020654;MD;NOR;REN;23/02/2010;23/03/2010
1020709;MD;NOR;REN;25/02/2010;25/03/2010
1020740;MD;NOR;PCH;11/03/2010;11/06/2010
1020767;MD;NOR;REN;26/02/2010;26/03/2010
1020800;MD;NOR;;25/02/2010;25/03/2010
1020882;MD;NOR;;24/02/2010;24/03/2010
1020969;MD;ABN;;12/03/2010;12/03/2010
1020969;MD;ABN;;10/02/2010;10/02/2010
1020969;MD;NOR;;11/02/2010;10/03/2010
1020969;MD;NOR;;13/03/2010;12/05/2010
1020969;DI;;NPA;11/03/2010;11/03/2010
102108;MD;NOR;;01/01/2008;30/12/2008
1021082;MD;NOR;;13/02/2010;26/02/2011
102109;MD;NOR;;02/01/2007;31/12/2007
1021151;MD;NOR;PCH;11/02/2011;11/08/2011
102117;MD;NOR;;01/10/2008;01/10/2009
102118;MD;NOR;;30/09/2007;30/09/2008
1021186;MD;NOR;ACH;12/03/2010;16/05/2010
1021186;MD;NOR;ACH;30/05/2010;03/08/2010
1021186;MD;NOR;ACH;18/08/2010;28/03/2011
1021186;DR;NOR;VAC;17/05/2010;29/05/2010
1021186;DI;;VAC;04/08/2010;17/08/2010
102119;MD;NOR;;02/10/2006;29/09/2007
1021203;MD;NOR;PCH;28/03/2011;22/04/2011
1021203;MD;NOR;PCH;12/03/2010;24/03/2010
1021203;MD;NOR;PCH;01/04/2010;09/05/2010
1021203;MD;NOR;PCH;21/05/2010;01/12/2010
1021203;MD;NOR;PCH;08/12/2010;08/02/2011
1021203;MD;NOR;PCH;14/02/2011;12/03/2011
1021203;DI;;VAC;02/12/2010;07/12/2010
1021203;DI;;VAC;09/02/2011;13/02/2011
1021203;DI;;VAC;10/05/2010;20/05/2010
1021203;DI;;VAC;13/03/2011;27/03/2011
1021203;DI;;VAC;25/03/2010;31/03/2010
1021244;MD;NOR;PCH;12/09/2010;15/10/2010
1021244;MD;NOR;PCH;03/11/2010;11/05/2011
1021244;MD;NOR;PCH;12/03/2010;04/07/2010
1021244;MD;NOR;PCH;01/08/2010;26/08/2010
1021244;DI;;VAC;27/08/2010;11/09/2010
1021244;DI;;VAC;16/10/2010;02/11/2010
1021244;DI;;VAC;05/07/2010;31/07/2010
1021316;MD;NOR;;12/03/2010;11/03/2011
1021327;MD;NOR;PCH;12/03/2010;11/06/2010
1021327;MD;NOR;PCH;03/07/2010;18/07/2010
1021327;MD;NOR;PCH;24/07/2010;08/08/2010
1021327;MD;NOR;PCH;15/08/2010;13/04/2011
1021327;DI;;VAC;19/07/2010;23/07/2010
1021327;DI;;VAC;12/06/2010;02/07/2010
1021327;DI;;VAC;09/08/2010;14/08/2010
1021365;MD;NOR;PCH;12/03/2010;13/05/2010
1021365;MD;NOR;PCH;22/05/2010;19/03/2011
1021365;DI;;OTH;14/05/2010;21/05/2010
1021369;MD;NOR;REN;12/03/2010;03/07/2010
1021369;DR;NOR;VAC;04/07/2010;15/07/2010
1021369;MD;NOR;REN;16/07/2010;14/09/2010
1021381;MD;ABN;REN;11/02/2010;11/02/2010
1021381;MD;NOR;REN;12/02/2010;09/05/2010
1021381;MD;NOR;REN;18/05/2010;18/06/2010
1021381;DI;;VAC;10/05/2010;17/05/2010
1021397;MD;NOR;PCH;12/03/2010;02/04/2010
1021397;MD;NOR;PCH;11/04/2010;21/05/2010
1021397;MD;NOR;PCH;30/05/2010;06/07/2010
1021397;MD;NOR;PCH;18/07/2010;06/09/2010
1021397;MD;NOR;PCH;19/09/2010;19/10/2010
1021397;DI;;VAC;03/04/2010;10/04/2010
1021397;DI;;VAC;07/09/2010;18/09/2010
1021397;DI;;VAC;22/05/2010;29/05/2010
1021397;DI;;VAC;07/07/2010;17/07/2010
1021492;MD;ABN;REN;11/02/2010;11/02/2010
1021492;MD;ABN;REN;10/02/2010;10/02/2010
1021510;MD;NOR;;14/02/2010;15/03/2011
1021512;MD;NOR;REN;20/02/2010;20/03/2010
1021527;MD;NOR;REN;17/02/2010;01/06/2010
1021527;MD;NOR;REN;10/06/2010;23/04/2011
1021527;DI;;VAC;02/06/2010;09/06/2010
1021535;MD;NOR;;12/03/2010;12/06/2010
1021548;MD;NOR;;11/02/2010;12/08/2010
1021558;MD;NOR;PCH;12/03/2010;12/04/2010
1021558;MD;NOR;PCH;21/04/2010;19/06/2010
1021558;MD;ABN;PCH;20/04/2010;20/04/2010
1021558;DI;;NPA;13/04/2010;19/04/2010
1021567;MD;NOR;ACH;21/04/2010;18/07/2010
1021567;MD;NOR;ACH;31/07/2010;24/08/2010
1021567;MD;ABN;;11/02/2010;11/02/2010
1021567;MD;NOR;;12/02/2010;20/04/2010
1021567;DI;;VAC;19/07/2010;30/07/2010
1021621;MD;NOR;;22/02/2010;01/07/2010
1021621;MD;NOR;;17/07/2010;06/10/2010
1021621;DI;;OTH;02/07/2010;16/07/2010
1021649;MD;NOR;;11/02/2010;12/08/2010
1021753;DR;NOR;VAC;16/08/2010;20/08/2010
1021753;MD;NOR;ACH;18/12/2010;23/03/2011
1021753;MD;NOR;ACH;02/04/2011;19/05/2011
1021753;MD;NOR;ACH;02/04/2010;23/04/2010
1021753;DR;NOR;VAC;24/03/2011;01/04/2011
1021753;MD;NOR;ACH;15/05/2010;04/06/2010
1021753;MD;NOR;ACH;11/06/2010;15/08/2010
1021753;MD;NOR;ACH;21/08/2010;29/08/2010
1021753;MD;NOR;ACH;04/09/2010;10/10/2010
1021753;MD;NOR;ACH;17/10/2010;24/10/2010
1021753;MD;NOR;ACH;30/10/2010;12/12/2010
1021753;MD;NOR;ACH;24/02/2010;26/03/2010
1021753;DI;;VAC;24/04/2010;14/05/2010
1021753;DI;;VAC;11/10/2010;16/10/2010
1021753;DI;;VAC;25/10/2010;29/10/2010
1021753;DI;;VAC;05/06/2010;10/06/2010
1021753;DI;;VAC;30/08/2010;03/09/2010
1021753;DI;;VAC;13/12/2010;17/12/2010
1021753;DI;;VAC;27/03/2010;01/04/2010
1021784;MD;ABN;;11/02/2010;11/02/2010
1021784;MD;NOR;;12/02/2010;10/04/2010
1021827;MD;NOR;;12/02/2010;12/04/2010
1021851;MD;NOR;PCH;02/03/2010;31/08/2010
1021860;MD;NOR;;12/02/2010;12/04/2010
1021892;MD;NOR;PCH;26/02/2010;26/03/2010
1022183;MD;NOR;PCH;02/03/2010;01/03/2011
1022223;MD;NOR;REN;15/02/2010;29/06/2010
1022243;MD;NOR;PCH;05/03/2011;05/04/2011
1022243;MD;NOR;PCH;15/09/2010;13/02/2011
1022243;MD;NOR;PCH;20/02/2011;25/02/2011
1022243;MD;NOR;PCH;20/03/2010;12/09/2010
1022243;DI;;VAC;13/09/2010;14/09/2010
1022243;DI;;VAC;13/03/2010;19/03/2010
1022243;DI;;VAC;26/02/2011;04/03/2011
1022243;DI;;VAC;14/02/2011;19/02/2011
1022244;DR;NOR;VAC;01/09/2010;13/09/2010
1022244;MD;NOR;;09/07/2010;31/08/2010
1022244;MD;NOR;;14/09/2010;09/01/2011
1022244;MD;NOR;;22/01/2011;26/04/2011
1022244;MD;NOR;;20/03/2010;13/04/2010
1022244;MD;NOR;;22/04/2010;01/06/2010
1022244;MD;NOR;;11/06/2010;02/07/2010
1022244;DI;;VAC;14/04/2010;21/04/2010
1022244;DI;;VAC;02/06/2010;10/06/2010
1022244;DI;;VAC;10/01/2011;21/01/2011
1022244;DI;;VAC;03/07/2010;08/07/2010
1022349;MD;NOR;;18/09/2010;24/03/2011
1022349;MD;NOR;;13/03/2010;06/09/2010
1022349;DI;;VAC;07/09/2010;17/09/2010
1022377;MD;ABN;ACH;30/03/2010;30/03/2010
1022377;DI;;NPA;25/03/2010;29/03/2010
1022377;MD;NOR;ACH;01/04/2010;16/09/2010
1022377;MD;ABN;ACH;31/03/2010;31/03/2010
1022377;MD;NOR;ACH;13/03/2010;24/03/2010
1022416;MD;NOR;PCH;13/03/2010;28/03/2010
1022416;MD;NOR;PCH;04/04/2010;04/06/2010
1022416;MD;NOR;PCH;27/06/2010;13/07/2010
1022416;DI;;VAC;29/03/2010;03/04/2010
1022416;DI;;VAC;05/06/2010;26/06/2010
1022420;MD;NOR;;13/03/2010;14/06/2010
1022431;MD;NOR;PCH;13/03/2010;17/05/2010
1022431;MD;NOR;PCH;11/06/2010;07/07/2010
1022431;DI;;VAC;18/05/2010;10/06/2010
1022572;MD;NOR;;13/02/2010;26/06/2010
1022572;MD;ABN;;12/02/2010;12/02/2010
1022625;MD;NOR;;13/02/2010;26/06/2010
1022625;MD;ABN;;12/02/2010;12/02/2010
1022732;MD;NOR;REN;13/02/2010;01/08/2010
1022732;MD;NOR;REN;15/08/2010;15/03/2011
1022732;DR;NOR;OTH;02/08/2010;14/08/2010
1022756;MD;NOR;;13/02/2010;14/08/2010
1022756;MD;ABN;;12/02/2010;12/02/2010
1022785;MD;NOR;PCH;24/02/2011;24/03/2011
1022819;MD;ABN;;12/02/2010;12/02/2010
1022819;MD;NOR;;13/02/2010;16/07/2010
1022819;MD;NOR;;31/07/2010;26/08/2010
1022819;DI;;VAC;17/07/2010;30/07/2010
1022848;MD;NOR;PCH;29/08/2010;09/04/2011
1022848;MD;NOR;PCH;14/03/2010;13/06/2010
1022848;MD;NOR;PCH;27/06/2010;16/08/2010
1022848;DI;;VAC;14/06/2010;26/06/2010
1022848;DI;;VAC;17/08/2010;28/08/2010
102286;MD;NOR;;01/01/2008;30/12/2008
102287;MD;NOR;;02/01/2007;31/12/2007
1022907;MD;NOR;PCH;14/03/2010;09/08/2010
1022907;MD;NOR;PCH;21/08/2010;26/03/2011
1022907;DI;;VAC;10/08/2010;20/08/2010
1022910;MD;NOR;;14/03/2010;14/03/2011
102292;MD;NOR;;01/01/2008;31/03/2008
1022922;MD;NOR;REN;14/03/2010;14/03/2011
102293;MD;NOR;;30/09/2007;31/12/2007
102294;MD;NOR;;02/07/2007;29/09/2007
102295;MD;NOR;;02/04/2007;30/06/2007
102296;MD;NOR;;02/01/2007;31/03/2007
1022976;MD;NOR;;14/03/2010;14/03/2011
1023026;MD;NOR;ACH;14/03/2010;14/03/2011
1023091;MD;NOR;PCH;14/03/2010;13/09/2010
1023103;MD;NOR;PCH;14/03/2010;29/08/2010
1023103;MD;NOR;PCH;08/09/2010;26/03/2011
1023103;DI;;VAC;30/08/2010;07/09/2010
1023173;MD;NOR;PCH;14/03/2010;15/06/2010
1023189;MD;NOR;;14/03/2010;15/06/2010
1023200;MD;NOR;REN;16/02/2010;17/05/2010
1023200;MD;ABN;REN;15/02/2010;15/02/2010
1023657;MD;NOR;;25/02/2010;05/03/2011
1023657;MD;NOR;;20/02/2010;24/02/2010
1023737;MD;NOR;;02/03/2010;30/03/2011
1023779;MD;NOR;PCH;07/03/2010;14/07/2010
1023779;MD;NOR;PCH;15/08/2010;07/03/2011
1023779;DR;NOR;VAC;15/07/2010;14/08/2010
1023921;MD;NOR;PCH;10/11/2010;26/05/2011
1023921;MD;NOR;PCH;16/03/2010;31/08/2010
1023921;DI;;VAC;01/09/2010;09/11/2010
1023943;MD;NOR;PCH;18/03/2010;05/07/2010
1023943;MD;NOR;PCH;23/07/2010;17/03/2011
1023943;DR;NOR;VAC;06/07/2010;22/07/2010
1023965;MD;NOR;;17/03/2010;16/03/2011
1024008;MD;NOR;;17/03/2010;06/08/2010
1024008;MD;NOR;;15/08/2010;24/03/2011
1024008;DI;;VAC;07/08/2010;14/08/2010
1024009;MD;NOR;;16/03/2010;15/03/2011
1024026;MD;NOR;;18/03/2010;17/03/2011
1024067;MD;NOR;;17/03/2010;16/03/2011
1024088;MD;NOR;;17/03/2010;16/03/2011
1024106;MD;NOR;;18/03/2010;17/03/2011
1024253;MD;NOR;;16/03/2010;11/04/2011
1024277;MD;NOR;;16/03/2010;15/03/2011
1024307;MD;NOR;PCH;02/03/2010;01/03/2011
1024386;MD;NOR;PCH;17/03/2010;16/03/2011
1024396;MD;NOR;;18/03/2010;08/10/2010
1024396;MD;NOR;ACH;09/10/2010;17/03/2011
1024437;MD;NOR;;17/03/2010;16/03/2011
1024741;MD;NOR;REN;16/03/2010;21/05/2010
1024741;MD;NOR;REN;29/05/2010;18/06/2010
1024741;MD;NOR;REN;26/06/2010;29/06/2010
1024741;DI;;VAC;22/05/2010;28/05/2010
1024741;DI;;VAC;19/06/2010;25/06/2010
1024931;MD;NOR;;16/03/2010;16/06/2010
1024949;MD;NOR;REN;18/03/2010;18/06/2010
1024952;MD;NOR;REN;17/03/2010;12/04/2010
1024952;MD;NOR;REN;17/04/2010;22/06/2010
1024952;DI;;VAC;13/04/2010;16/04/2010
1024959;MD;NOR;PCH;02/03/2010;02/06/2010
1024985;MD;NOR;;17/03/2010;17/06/2010
1025032;MD;NOR;PCH;16/03/2010;16/06/2010
1025096;MD;NOR;PCH;16/03/2010;16/06/2010
1025274;MD;NOR;;18/03/2010;16/04/2010
1025291;MD;NOR;REN;16/03/2010;16/06/2010
1025451;MD;NOR;REN;25/02/2010;25/03/2011
1025529;MD;ABN;REN;18/02/2010;18/02/2010
1025529;MD;NOR;REN;19/02/2010;02/07/2010
1025551;MD;NOR;;19/03/2010;18/03/2011
1025572;MD;NOR;PCH;19/03/2010;11/07/2010
1025572;MD;NOR;PCH;01/08/2010;05/09/2010
1025572;MD;NOR;PCH;18/09/2010;22/12/2010
1025572;MD;NOR;PCH;04/01/2011;30/04/2011
1025572;DI;;VAC;23/12/2010;03/01/2011
1025572;DI;;VAC;12/07/2010;31/07/2010
1025572;DI;;VAC;06/09/2010;17/09/2010
1025575;MD;NOR;PCH;19/03/2010;18/07/2010
1025575;MD;NOR;PCH;07/08/2010;06/04/2011
1025575;DI;;VAC;19/07/2010;06/08/2010
1025826;MD;NOR;PCH;05/03/2010;02/04/2010
1025902;MD;NOR;REN;19/03/2010;19/06/2010
1025906;MD;NOR;PCH;05/03/2010;02/04/2010
102595;MD;NOR;;01/04/2008;29/09/2008
102596;MD;NOR;;30/09/2007;31/03/2008
1025967;MD;NOR;;01/03/2010;01/06/2010
1025969;MD;NOR;;19/02/2010;19/04/2010
1025969;MD;ABN;;18/02/2010;18/02/2010
102597;MD;NOR;;02/04/2007;29/09/2007
102598;MD;NOR;;02/10/2006;31/03/2007
1026008;MD;ABN;;18/02/2010;18/02/2010
1026008;MD;NOR;;19/02/2010;08/06/2010
1026008;MD;NOR;;17/06/2010;10/07/2010
1026008;DI;;VAC;09/06/2010;16/06/2010
1026140;MD;ABN;;18/02/2010;18/02/2010
1026140;MD;NOR;;19/02/2010;03/07/2010
1026142;MD;ABN;;18/02/2010;18/02/2010
1026142;MD;NOR;;19/02/2010;02/07/2010
1026218;MD;ABN;;18/02/2010;18/02/2010
1026218;MD;NOR;;19/02/2010;17/04/2010
1026226;MD;NOR;;01/03/2010;28/02/2011
1026264;MD;NOR;;25/02/2010;28/05/2010
1026367;MD;NOR;REN;11/09/2010;28/01/2011
1026367;MD;NOR;REN;05/02/2011;01/04/2011
1026367;MD;NOR;REN;20/03/2010;04/09/2010
1026367;DI;;VAC;05/09/2010;10/09/2010
1026367;DI;;VAC;29/01/2011;04/02/2011
1026379;MD;NOR;REN;01/03/2010;28/02/2011
1026504;MD;NOR;ACH;20/03/2010;30/03/2010
1026504;MD;NOR;ACH;31/03/2010;01/09/2010
1026504;MD;NOR;ACH;02/09/2010;21/03/2011
1026597;MD;NOR;;20/03/2010;21/06/2010
1026601;MD;NOR;REN;20/03/2010;21/06/2010
1026672;MD;NOR;PCH;06/03/2010;03/04/2010
1026849;MD;NOR;;22/02/2010;21/02/2011
1026850;MD;NOR;;22/02/2010;21/02/2011
1026861;MD;NOR;;20/02/2010;20/08/2010
1026861;MD;ABN;;19/02/2010;19/02/2010
1026968;MD;NOR;;22/02/2010;21/02/2011
1027010;MD;NOR;;22/02/2010;30/05/2010
1027010;MD;NOR;;06/06/2010;26/09/2010
1027010;MD;NOR;;03/10/2010;07/03/2011
1027010;DI;;VAC;27/09/2010;02/10/2010
1027010;DI;;VAC;31/05/2010;05/06/2010
1027011;MD;NOR;;22/02/2010;21/02/2011
1027020;MD;NOR;;22/02/2010;21/02/2011
1027033;MD;NOR;;06/03/2010;03/04/2010
1027105;MD;NOR;REN;22/02/2010;24/08/2010
1027360;MD;NOR;;22/02/2010;21/02/2011
1027460;MD;NOR;;21/03/2010;15/08/2010
1027460;MD;NOR;;22/08/2010;28/03/2011
1027460;DI;;OTH;16/08/2010;21/08/2010
1027495;MD;NOR;ACH;21/03/2010;18/04/2010
1027495;MD;NOR;ACH;19/04/2010;21/03/2011
1027510;MD;NOR;;21/03/2010;09/04/2011
1027539;MD;NOR;PCH;21/03/2010;22/03/2011
1027555;MD;NOR;;21/03/2010;20/09/2010
1027605;MD;NOR;;01/10/2010;30/09/2011
1027649;MD;NOR;;21/03/2010;25/06/2010
1027656;MD;NOR;PCH;21/03/2010;22/06/2010
1027741;MD;NOR;PCH;21/03/2010;26/06/2010
1027776;MD;NOR;REN;22/02/2010;25/05/2010
1027840;MD;NOR;PCH;07/03/2010;06/04/2010
1027849;MD;NOR;REN;21/03/2010;22/06/2010
1027961;MD;NOR;;26/02/2010;26/03/2011
1027982;MD;NOR;PCH;07/08/2010;25/05/2011
1027982;MD;NOR;PCH;04/03/2010;18/04/2010
1027982;MD;NOR;PCH;24/04/2010;07/06/2010
1027982;MD;NOR;PCH;15/06/2010;29/07/2010
1027982;DI;;VAC;08/06/2010;14/06/2010
1027982;DI;;VAC;19/04/2010;23/04/2010
1027982;DI;;VAC;30/07/2010;06/08/2010
1028070;MD;NOR;PCH;23/03/2010;16/07/2010
1028070;MD;NOR;PCH;31/07/2010;07/04/2011
1028070;DI;;VAC;17/07/2010;30/07/2010
1028211;MD;NOR;ACH;24/03/2010;21/07/2010
1028211;MD;NOR;ACH;29/07/2010;30/03/2011
1028211;DI;;VAC;22/07/2010;28/07/2010
1028233;MD;NOR;;23/03/2010;22/03/2011
1028368;MD;NOR;;25/03/2010;24/03/2011
1028436;MD;NOR;PCH;24/03/2010;23/03/2011
1028591;MD;NOR;;25/03/2010;23/09/2010
1028602;MD;NOR;;24/03/2010;24/06/2010
1028609;MD;NOR;;24/03/2010;24/06/2010
1028663;MD;NOR;PCH;25/03/2010;25/06/2010
1028708;MD;NOR;;23/03/2010;23/06/2010
1028730;MD;NOR;PCH;09/03/2010;09/06/2010
1028741;MD;NOR;PCH;25/03/2010;23/05/2010
1028741;MD;NOR;PCH;01/06/2010;02/07/2010
1028741;DI;;VAC;24/05/2010;31/05/2010
1028861;MD;NOR;REN;24/03/2010;21/06/2010
1028930;MD;NOR;REN;24/03/2010;24/06/2010
1028970;MD;NOR;REN;11/03/2010;09/04/2010
1029091;MD;NOR;PCH;10/03/2010;08/04/2010
1029109;MD;NOR;PCH;10/03/2010;08/04/2010
1029114;MD;NOR;;11/03/2010;09/04/2010
1029140;MD;NOR;;01/03/2010;01/03/2011
1029152;MD;NOR;PCH;09/03/2010;07/04/2010
1029161;MD;NOR;ACH;13/03/2010;09/07/2010
1029161;MD;NOR;ACH;25/07/2010;26/04/2011
1029161;DI;;VAC;10/07/2010;24/07/2010
1029293;DR;NOR;VAC;02/08/2010;21/08/2010
1029293;MD;NOR;PCH;18/03/2010;01/08/2010
1029293;MD;NOR;PCH;22/08/2010;17/03/2011
1029369;MD;ABN;;24/02/2010;24/02/2010
1029369;MD;ABN;;23/02/2010;23/02/2010
1029371;MD;ABN;;23/02/2010;23/02/2010
1029371;MD;ABN;;24/02/2010;24/02/2010
1029371;MD;NOR;;25/02/2010;26/05/2010
1029457;MD;ABN;;24/02/2010;24/02/2010
1029457;MD;NOR;;25/02/2010;06/06/2010
1029457;MD;NOR;;19/06/2010;23/07/2010
1029457;DI;;VAC;07/06/2010;18/06/2010
1029458;MD;ABN;;24/02/2010;24/02/2010
1029463;MD;NOR;;26/03/2010;04/07/2010
1029463;MD;NOR;;15/08/2010;06/05/2011
1029463;DI;;VAC;05/07/2010;14/08/2010
1029484;MD;NOR;;26/03/2010;30/03/2010
1029484;MD;NOR;;22/04/2010;16/06/2010
1029484;MD;NOR;;02/07/2010;03/11/2010
1029484;MD;NOR;;25/11/2010;21/05/2011
1029484;DI;;VAC;31/03/2010;21/04/2010
1029484;DI;;VAC;17/06/2010;01/07/2010
1029484;DI;;VAC;04/11/2010;24/11/2010
1029616;MD;NOR;;26/03/2010;24/09/2010
1029653;MD;NOR;PCH;26/03/2010;07/04/2010
1029773;MD;NOR;;12/03/2010;10/04/2010
1029788;MD;NOR;;12/03/2010;10/04/2010
1029980;MD;NOR;;26/02/2010;11/04/2010
1029980;MD;NOR;;18/04/2010;23/05/2010
1029980;MD;NOR;;01/06/2010;20/06/2010
1029980;MD;NOR;;26/06/2010;30/07/2010
1029980;MD;ABN;;25/02/2010;25/02/2010
1029980;DI;;VAC;21/06/2010;25/06/2010
1029980;DI;;VAC;24/05/2010;31/05/2010
1029980;DI;;VAC;12/04/2010;17/04/2010
1030083;MD;NOR;;27/03/2010;06/08/2010
1030083;MD;NOR;;21/08/2010;09/04/2011
1030083;DI;;VAC;07/08/2010;20/08/2010
1030135;MD;NOR;;27/03/2010;26/03/2011
1030202;MD;NOR;PCH;27/03/2010;08/04/2010
1030247;MD;NOR;REN;27/03/2010;28/06/2010
1030277;MD;NOR;;27/03/2010;28/06/2010
1030292;MD;NOR;REN;20/04/2010;26/04/2011
1030292;MD;NOR;REN;04/03/2010;25/03/2010
1030292;DI;;VAC;26/03/2010;19/04/2010
1030312;MD;NOR;REN;31/03/2010;29/09/2010
1030321;MD;NOR;REN;27/03/2010;28/06/2010
1030335;MD;NOR;ACH;27/03/2010;28/06/2010
1030406;MD;NOR;REN;27/02/2010;26/03/2011
1030406;MD;ABN;REN;26/02/2010;26/02/2010
1030415;MD;NOR;REN;27/02/2010;26/03/2011
1030415;MD;ABN;REN;26/02/2010;26/02/2010
1030452;MD;NOR;;03/04/2010;02/10/2010
1030708;MD;NOR;;28/03/2010;28/03/2011
1030736;MD;NOR;;28/03/2010;28/03/2011
1030766;MD;NOR;ACH;03/12/2010;11/07/2011
1030766;MD;NOR;PCH;28/03/2010;14/06/2010
1030766;MD;NOR;PCH;19/08/2010;02/09/2010
1030766;MD;NOR;PCH;19/09/2010;17/10/2010
1030766;MD;NOR;PCH;08/11/2010;02/12/2010
1030766;DI;;VAC;03/09/2010;18/09/2010
1030766;DI;;VAC;18/10/2010;07/11/2010
1030766;DI;;VAC;15/06/2010;18/08/2010
1030780;MD;NOR;;28/03/2010;16/04/2011
1030792;MD;NOR;;28/03/2010;27/09/2010
1030796;MD;NOR;REN;28/03/2010;28/03/2011
1030886;MD;NOR;;28/03/2010;29/06/2010
1030918;MD;NOR;;28/03/2010;29/06/2010
1031001;MD;NOR;;28/03/2010;29/06/2010
1031045;MD;NOR;;08/10/2010;15/11/2010
1031045;MD;NOR;;21/11/2010;07/06/2011
1031045;MD;NOR;;07/03/2010;26/04/2010
1031045;MD;NOR;;01/05/2010;17/05/2010
1031045;MD;NOR;;05/06/2010;04/07/2010
1031045;MD;NOR;;13/07/2010;22/08/2010
1031045;MD;NOR;;04/09/2010;26/09/2010
1031045;DI;;VAC;18/05/2010;04/06/2010
1031045;DI;;VAC;16/11/2010;20/11/2010
1031045;DI;;VAC;28/08/2010;03/09/2010
1031045;DI;;VAC;27/09/2010;07/10/2010
1031045;DI;;VAC;27/04/2010;30/04/2010
1031045;DI;;VAC;23/08/2010;27/08/2010
1031045;DI;;VAC;05/07/2010;12/07/2010
1031067;MD;NOR;;07/03/2010;08/04/2011
1031076;MD;NOR;;28/03/2010;01/07/2010
1031076;MD;NOR;;23/07/2010;24/07/2010
1031076;DI;;VAC;02/07/2010;22/07/2010
1031266;MD;NOR;PCH;11/03/2010;10/03/2011
1031342;MD;NOR;;07/03/2010;20/09/2010
1031366;MD;NOR;REN;19/07/2010;19/03/2011
1031366;MD;ABN;REN;02/03/2010;02/03/2010
1031366;MD;NOR;REN;03/03/2010;30/06/2010
1031366;DI;;OTH;01/07/2010;18/07/2010
1031374;MD;NOR;;06/03/2010;05/05/2010
1031384;MD;NOR;;03/03/2010;03/06/2010
1031410;MD;NOR;REN;03/03/2010;04/06/2010
1031411;MD;NOR;REN;21/03/2010;20/04/2010
1031520;MD;NOR;;23/03/2010;03/05/2010
1031520;MD;NOR;;08/05/2010;08/06/2010
1031520;MD;NOR;;23/06/2010;03/09/2010
1031520;MD;NOR;;26/09/2010;30/01/2011
1031520;MD;NOR;;16/03/2011;18/07/2011
