SubscriptionID	CustomerID	ProductID	Pattern	StartDate	EndDate	NbrNewspapers	NbrStart	RenewalDate	PaymentType	PaymentStatus	PaymentDate	FormulaID	GrossFormulaPrice	NetFormulaPrice	NetNewspaperPrice	ProductDiscount	FormulaDiscount	TotalDiscount	TotalPrice	TotalCredit
1011321	303500	8	10	28/02/2010	19/03/2011	52	4	BT	Paid	15/02/2010	13/02/1904	57.2	57.2	1.1	0	0	0	57.2	0	
1011372	99532	8	1111110	28/02/2010	28/02/2011	304	10	31/01/2011	BT	Paid	2/3/2010	8637	267	267	0.878289	0	0	0	267	
1011376	722525	6	10	28/02/2010	4/9/2010	26	4	5/8/2010	BT	Paid	18/02/2010	1932	28.6	28.6	1.1	0	0	0	28.6	
1011473	732899	2	1111110	29/01/2010	6/5/2010	82	25	6/4/2010	BT	Paid	15/02/2010	9755	85.236.868	79	0.963415	0	6.236.868	6.236.868	79	
1011516	197304	8	1111110	2/3/2010	2/6/2010	76	10	3/5/2010	BT	Paid	1/3/2010	8801	79	79	1.039.474	0	0	0	79	
1011521	466169	1	1111110	28/02/2010	1/6/2010	76	10	3/5/2010	BT	Paid	11/2/2010	8644	79	79	1.039.474	0	0	0	79	
1011593	1152495	8	1111110	3/2/2010	2/2/2011	304	25	3/1/2011	BT	Paid	16/02/2010	8554	267	267	0.878289	0	0	0	267	
1011630	671228	2	1111110	28/02/2010	1/6/2010	76	10	3/5/2010	BT	Paid	4/3/2010	8644	79	79	1.039.474	0	0	0	79	
1011652	1101133	6	1111110	28/02/2010	1/6/2010	76	10	3/5/2010	BT	Paid	9/2/2010	8843	79	79	1.039.474	0	0	0	79	
1011748	136384	8	1111110	1/2/2010	1/4/2010	50	25	23/03/2010	BT	Paid	18/02/2010	10017	519.737	29.6	0.592	0	223.737	223.737	29.6	
1011790	1152634	7	1111110	3/2/2010	1/4/2010	50	25	31/03/2010	BT	Paid	15/02/2010	9584	519.737	29.6	0.592	0	223.737	223.737	29.6	
1011845	1111763	8	1111110	27/07/2010	25/07/2011	304	25	BT	Paid	29/01/2010	2/7/1916	259	130	0.427632	0	129	129	130	0	
1011922	599271	8	1111110	2/3/2010	8/3/2011	304	10	BT	Paid	19/02/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1011956	36062	1	1111110	2/3/2010	2/3/2010	304	10	BT	Not Paid	Paid	8903									
1012019	652428	2	1111110	2/3/2010	1/3/2011	304	10	31/01/2011	BT	Paid	17/02/2010	8640	267	267	0.878289	0	0	0	267	
1012086	649047	1	1111110	2/3/2010	1/3/2011	304	10	31/01/2011	BT	Paid	23/02/2010	8640	267	267	0.878289	0	0	0	267	
1012215	785441	8	1111110	3/3/2010	5/3/2011	304	10	BT	Paid	10/2/2010	22/11/1924	267	267	0.878289	0	0	0	274.44	0	
1012441	650965	3	1111110	2/3/2010	1/3/2011	304	10	31/01/2011	BT	Paid	26/02/2010	8640	267	267	0.878289	0	0	0	267	
101250	89898	8	1111110	19/10/2008	20/10/2009	304	10	21/09/2009	BT	Paid	16/10/2008	875	249	249	0.819079	0	0	0	249	
101251	89898	8	1111110	22/09/2007	18/10/2008	329	25	18/09/2008	BT	Paid	12/9/2007	1004	254.33	235	0.707599	0	19.33	19.33	232.8	
101252	89898	8	1111110	22/06/2007	21/09/2007	77	25	BT	Paid	16/05/2007	13/05/1902	68	68	0.883117	0	0	0	68	0	
101253	89898	8	1111110	22/03/2007	21/06/2007	75	25	BT	Paid	28/02/2007	13/05/1902	68	68	0.906667	0	0	0	68	0	
101254	89898	8	1111110	22/12/2006	21/03/2007	75	25	BT	Paid	29/12/2006	10/7/1903	68	68	0.787333	0	0	0	59.05	0	
1012594	292052	6	1111110	2/3/2010	1/3/2011	304	10	31/01/2011	BT	Paid	10/2/2010	8640	267	267	0.878289	0	0	0	267	
1012987	650846	1	1111110	2/3/2010	1/3/2011	304	10	31/01/2011	BT	Paid	10/2/2010	8640	267	267	0.878289	0	0	0	267	
1013149	224747	8	1111110	3/3/2010	2/3/2011	304	10	31/01/2011	BT	Paid	9/2/2010	8637	267	267	0.878289	0	0	0	267	
1013207	649481	2	1111110	2/3/2010	1/3/2011	304	10	31/01/2011	BT	Paid	17/02/2010	8640	267	267	0.878289	0	0	0	267	
1013226	649424	2	1111110	2/3/2010	1/3/2011	304	10	31/01/2011	BT	Paid	3/3/2010	8640	267	267	0.878289	0	0	0	267	
1013257	873174	8	1111110	4/3/2010	5/3/2011	304	10	BT	Paid	3/3/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1013337	649604	2	1111110	3/3/2010	2/3/2011	304	10	31/01/2011	BT	Paid	4/3/2010	8640	267	267	0.878289	0	0	0	271.96	
1013395	650414	6	1111110	2/3/2010	1/3/2011	304	10	31/01/2011	BT	Paid	11/2/2010	8640	267	267	0.878289	0	0	0	267	
1013591	29571	6	1111110	3/3/2010	2/3/2011	304	10	31/01/2011	BT	Paid	16/02/2010	8903	267	267	0.878289	0	0	0	267	
101362	89988	8	1111110	1/1/2008	23/12/2008	296	10	21/11/2008	BT	Paid	21/01/2008	875	249	249	0.811842	0	0	0	240.25	
1013621	193063	8	1111110	3/3/2010	2/3/2011	304	10	31/01/2011	BT	Paid	25/02/2010	8637	267	267	0.878289	0	0	0	267	
101363	89988	8	1111110	2/1/2007	31/12/2007	304	25	1/12/2007	BT	Paid	9/1/2007	874	235	235	0.773026	0	0	0	235	
101364	89989	8	1111110	13/11/2007	13/05/2008	152	10	14/04/2008	BT	Paid	14/11/2007	869	127	127	0.828947	0	0	0	126	
101365	89989	8	1111110	14/05/2007	12/11/2007	152	25	13/10/2007	BT	Paid	31/05/2007	869	127	127	0.026316	0	0	0	4	
101366	89989	8	1111110	13/11/2006	12/5/2007	152	15	BT	Paid	7/3/2007	1/6/1900	123	123	0.809211	0	0	0	123	0	
1013721	159085	8	1111110	2/3/2010	1/3/2011	304	10	31/01/2011	BT	Paid	16/02/2010	8637	267	267	0.878289	0	0	0	267	
1013821	449595	8	1111110	2/3/2010	1/3/2011	304	10	31/01/2011	BT	Paid	3/3/2010	8637	267	267	0.878289	0	0	0	267	
1013860	659269	7	1111110	2/3/2010	1/3/2011	304	10	31/01/2011	BT	Paid	1/3/2010	8640	267	267	0.878289	0	0	0	267	
1013944	760585	6	1111110	2/3/2010	2/3/2010	304	10	BT	Not Paid	Paid	8896									
1013985	384772	8	1111110	2/3/2010	31/08/2010	152	10	2/8/2010	BT	Paid	10/2/2010	9095	148	148	0.973684	0	0	0	148	
1014015	452261	3	1111110	2/3/2010	1/3/2011	304	10	31/01/2011	BT	Paid	26/02/2010	8640	267	267	0.878289	0	0	0	267	
1014181	722525	6	1010000	4/3/2010	13/09/2010	52	8	16/08/2010	BT	Paid	18/02/2010	1932	28.6	28.6	1.1	0	0	0	57.2	
1014218	186095	8	1111110	2/3/2010	2/3/2010	152	10	BT	Not Paid	Paid	8636									
1014226	77196	8	1111110	2/3/2010	2/6/2010	76	10	3/5/2010	BT	Paid	3/3/2010	8635	79	79	1.039.474	0	0	0	79	
1014261	36306	8	1111110	2/3/2010	2/6/2010	76	10	3/5/2010	BT	Paid	9/3/2010	8548	79	79	1.039.474	0	0	0	79	
1014299	35581	8	1111110	2/3/2010	2/6/2010	76	10	3/5/2010	BT	Paid	10/2/2010	8635	79	79	1.039.474	0	0	0	79	
1014326	297158	8	1111110	2/3/2010	2/6/2010	76	10	3/5/2010	BT	Paid	2/3/2010	8635	79	79	1.039.474	0	0	0	79	
1014450	622439	8	1111110	2/3/2010	10/6/2010	76	10	11/5/2010	BT	Paid	8/3/2010	8801	79	79	1.039.474	0	0	0	79	
1014590	219906	8	1111110	4/3/2010	4/6/2010	76	10	5/5/2010	BT	Paid	1/3/2010	8635	79	79	1.039.474	0	0	0	79	
1014830	72153	8	1111110	3/3/2010	3/6/2010	76	10	4/5/2010	BT	Paid	12/2/2010	8548	79	79	1.039.474	0	0	0	79	
1014861	221564	8	1111110	16/02/2010	16/03/2010	25	10	1/3/2010	DD	Paid	3/2/2010	8638	27	27	1.08	0	0	0	27	
1014903	153820	8	1111110	2/3/2010	2/6/2010	76	10	3/5/2010	BT	Paid	11/3/2010	8737	79	79	1.039.474	0	0	0	79	
1014922	505171	8	1111110	17/02/2010	17/03/2010	25	25	5/3/2010	DD	Paid	4/3/2010	9465	23.6	23.6	0.944	0	0	0	23.6	
1014936	810810	6	1111110	16/02/2010	16/03/2010	25	10	1/3/2010	DD	Paid	3/2/2010	9417	27	27	1.08	0	0	0	27	
1014964	501783	6	1111110	16/02/2010	16/03/2010	25	10	1/3/2010	DD	Paid	3/2/2010	9417	27	27	1.08	0	0	0	27	
1014980	269080	8	1111110	17/02/2010	17/03/2010	25	25	1/3/2010	DD	Paid	3/2/2010	4688	22.9	22.9	0.916	0	0	0	22.9	
1015035	769361	3	1111110	17/02/2010	17/03/2010	25	25	1/3/2010	DD	Paid	3/2/2010	5389	22.9	22.9	0.916	0	0	0	22.9	
1015040	1134023	5	1111110	3/2/2010	29/06/2010	122	25	31/05/2010	BT	Paid	3/2/2010	8845	267	267	0.875366	0.356616	0	0.356616	0	
1015056	127786	8	1111110	17/02/2010	17/03/2010	25	10	1/3/2010	DD	Paid	3/2/2010	8638	27	27	1.08	0	0	0	27	
1015269	1152572	8	1111110	3/2/2010	2/2/2011	304	25	BT	Paid	1/2/2010	18/12/1928	267	133.5	0.439145	0	133.5	133.5	133.5	0	
101552	90083	8	1111110	10/5/2008	9/5/2009	304	10	9/4/2009	BT	Paid	16/05/2008	875	249	249	0.819079	0	0	0	249	
101553	90083	8	1111110	10/5/2007	9/5/2008	305	25	9/4/2008	BT	Paid	21/05/2007	874	235	235	0.770492	0	0	0	235	
101554	90083	8	1111110	10/5/2006	9/5/2007	303	15	BT	Paid	19/05/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
101574	90092	8	1111110	13/03/2008	12/3/2009	304	10	10/2/2009	BT	Paid	11/3/2008	875	249	249	0.819079	0	0	0	249	
101575	90092	8	1111110	13/03/2007	12/3/2008	305	25	11/2/2008	BT	Paid	9/3/2007	874	235	235	0.770492	0	0	0	235	
101576	90092	8	1111110	13/03/2006	12/3/2007	303	15	BT	Paid	7/3/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
1015793	967711	8	1111110	5/3/2010	5/6/2010	76	10	6/5/2010	BT	Paid	2/3/2010	8635	79	79	1.039.474	0	0	0	79	
1015848	999215	8	1111110	5/3/2010	9/6/2010	76	10	10/5/2010	BT	Paid	18/03/2010	9028	79	79	1.039.474	0	0	0	79	
1015950	1017028	1	1111110	5/3/2010	12/6/2010	76	10	6/5/2010	BT	Paid	1/3/2010	8936	79	79	1.039.474	0	0	0	79	
1015979	69230	5	1111110	12/3/2010	12/6/2010	76	10	13/05/2010	BT	Paid	11/2/2010	8907	79	79	1.039.474	0	0	0	79	
1016003	628949	8	1111110	4/2/2010	4/3/2011	329	25	2/2/2011	BT	Paid	2/2/2010	9092	288.957.236	267	0.81155	0	21.957.236	21.957.236	267	
1016019	1026960	8	1111110	5/3/2010	16/06/2010	76	10	6/5/2010	BT	Paid	11/2/2010	9165	79	79	1.039.474	0	0	0	79	
1016180	672911	1	1111110	19/02/2010	19/03/2010	25	10	3/3/2010	DD	Paid	3/2/2010	9417	27	27	1.08	0	0	0	27	
101636	90119	8	1111110	1/7/2008	1/7/2009	304	10	1/6/2009	BT	Paid	12/6/2008	875	249	249	0.819079	0	0	0	249	
101637	90119	8	1111110	2/7/2007	30/06/2008	305	25	2/6/2008	BT	Paid	8/6/2007	874	235	235	0.770492	0	0	0	235	
101638	90119	8	1111110	1/7/2006	30/06/2007	303	15	BT	Paid	13/06/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
1016444	686132	2	1111110	19/02/2010	19/03/2010	25	10	3/3/2010	DD	Paid	3/2/2010	9417	27	27	1.08	0	0	0	27	
1016498	654114	7	1111110	19/02/2010	19/03/2010	25	10	3/3/2010	DD	Paid	3/2/2010	9417	27	27	1.08	0	0	0	27	
1016538	661893	6	1111110	19/02/2010	19/03/2010	25	10	3/3/2010	DD	Paid	3/2/2010	9417	27	27	1.08	0	0	0	27	
1016542	661019	7	1111110	19/02/2010	19/03/2010	25	10	3/3/2010	DD	Paid	3/2/2010	9417	27	27	1.08	0	0	0	27	
1016549	665352	7	1111110	19/02/2010	19/03/2010	25	10	3/3/2010	DD	Paid	3/2/2010	9417	27	27	1.08	0	0	0	27	
1016756	665388	2	1111110	19/02/2010	19/03/2010	25	10	3/3/2010	DD	Paid	3/2/2010	9417	27	27	1.08	0	0	0	27	
1016776	648359	1	1111110	19/02/2010	19/03/2010	25	10	3/3/2010	DD	Paid	3/2/2010	9417	27	27	1.08	0	0	0	27	
1016780	674645	6	1111110	19/02/2010	19/03/2010	25	10	3/3/2010	DD	Paid	3/2/2010	9417	27	27	1.08	0	0	0	27	
1016795	670078	7	1111110	19/02/2010	19/03/2010	25	10	3/3/2010	DD	Paid	3/2/2010	9417	27	27	1.08	0	0	0	27	
101686	90144	8	1111110	3/1/2008	25/01/2008	76	10	BT	Not Paid	Paid	865	74	74	0.973684	0	0	0	0	0	
101687	90144	8	1111110	3/10/2007	2/1/2008	76	25	29/04/2008	BT	Paid	19/10/2007	864	68	68	0.894737	0	0	0	68	
101688	90144	8	1111110	3/7/2007	2/10/2007	77	25	BT	Paid	6/7/2007	13/05/1902	68	68	0.883117	0	0	0	68	0	
101689	90144	8	1111110	3/4/2007	2/7/2007	74	25	BT	Paid	7/3/2007	13/05/1902	68	68	0.918919	0	0	0	68	0	
101690	90144	8	1111110	3/1/2007	2/4/2007	77	25	BT	Paid	9/1/2007	14/10/1900	68	68	0.777143	0	0	0	59.84	0	
1016923	669049	3	1111110	19/02/2010	19/03/2010	25	10	3/3/2010	DD	Paid	3/2/2010	9417	27	27	1.08	0	0	0	27	
1017008	663938	2	1111110	19/02/2010	19/03/2010	25	10	3/3/2010	DD	Paid	3/2/2010	9417	27	27	1.08	0	0	0	27	
1017058	646636	2	1111110	19/02/2010	19/03/2010	25	10	3/3/2010	DD	Paid	3/2/2010	9417	27	27	1.08	0	0	0	27	
1017117	648674	3	1111110	19/02/2010	19/03/2010	25	10	3/3/2010	DD	Paid	3/2/2010	9417	27	27	1.08	0	0	0	27	
1017458	595079	2	1111110	4/2/2010	6/8/2010	152	25	7/7/2010	BT	Paid	15/02/2010	10141	146	90	0.592105	0	56	56	90	
101756	90178	8	1111110	1/4/2008	30/03/2009	304	10	2/3/2009	BT	Paid	1/4/2008	875	249	249	0.819079	0	0	0	249	
1017564	1153003	8	1111110	4/2/2010	2/4/2010	50	25	24/02/2010	BT	Paid	17/02/2010	10017	519.737	29.6	0.592	0	223.737	223.737	29.6	
101757	90178	8	1111110	2/4/2007	31/03/2008	303	25	3/3/2008	BT	Paid	28/03/2007	874	235	235	0.775578	0	0	0	235	
101758	90178	8	1111110	1/4/2006	31/03/2007	303	15	BT	Paid	24/03/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
1017661	682545	7	1111110	6/3/2010	5/4/2011	304	10	BT	Paid	3/3/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1017690	120742	8	1111110	6/3/2010	5/3/2011	304	10	BT	Paid	4/3/2010	6/2/1924	267	267	0.878289	0	0	0	267	0	
1017760	264580	8	1111110	5/2/2010	4/9/2010	177	25	5/8/2010	BT	Paid	16/02/2010	10109	172.342.068	148	0.836158	0	24.342.068	24.342.068	148	
1017761	172827	8	1111110	5/2/2010	4/9/2010	177	25	5/8/2010	BT	Paid	17/02/2010	10109	172.342.068	148	0.836158	0	24.342.068	24.342.068	148	
1017807	614545	8	1111110	6/3/2010	7/6/2010	76	10	10/5/2010	BT	Paid	18/02/2010	9033	79	79	1.039.474	0	0	0	79	
1017925	692875	5	1111110	6/3/2010	7/6/2010	76	10	10/5/2010	BT	Paid	2/3/2010	9059	79	79	1.039.474	0	0	0	79	
1018021	791847	6	1111110	26/02/2010	31/03/2011	304	10	BT	Paid	23/02/2010	27/02/1926	267	146.85	0.483059	0	120.15	120.15	146.85	0	
1018115	953898	8	1111110	5/2/2010	5/3/2011	329	25	BT	Paid	4/3/2010	21/11/1924	288.957.236	267	0.81155	0	21.957.236	21.957.236	274.44	0	
1018179	110883	8	1111110	20/02/2010	20/03/2010	25	25	4/3/2010	DD	Paid	10/2/2010	9465	23.6	23.6	0.944	0	0	0	23.6	
1018200	659999	2	1111110	20/02/2010	20/03/2010	25	10	4/3/2010	DD	Paid	10/2/2010	9417	27	27	1.08	0	0	0	27	
1018322	658697	6	1111110	20/02/2010	20/03/2010	25	10	4/3/2010	DD	Paid	10/2/2010	9417	27	27	1.08	0	0	0	27	
1018387	864803	2	1111110	7/3/2010	5/4/2011	304	10	BT	Paid	17/03/2010	13/10/1924	267	267	0.878289	0	0	0	267	0	
1018493	61149	8	10	7/3/2010	2/4/2011	52	4	BT	Paid	23/02/2010	13/02/1904	57.2	57.2	1.1	0	0	0	57.2	0	
1018553	642500	2	1111110	7/3/2010	7/3/2011	304	10	BT	Paid	8/3/2010	16/05/1924	267	267	0.878289	0	0	0	267	0	
1018592	58702	8	1111110	7/3/2010	6/9/2010	152	10	9/8/2010	BT	Paid	3/3/2010	8738	148	148	0.973684	0	0	0	148	
1018672	989466	1	1111110	7/3/2010	7/3/2010	304	10	BT	Not Paid	Paid	8896									
1018715	996304	8	1111110	21/02/2010	25/05/2010	76	10	10/5/2010	DD	Paid	10/2/2010	8635	79	79	1.039.474	0	0	0	79	
1018740	55315	8	1111110	7/3/2010	8/6/2010	76	10	10/5/2010	BT	Paid	10/3/2010	8552	79	79	1.039.474	0	0	0	79	
1018796	1018552	3	1111110	7/3/2010	8/6/2010	76	10	10/5/2010	BT	Paid	24/02/2010	8788	79	79	1.039.474	0	0	0	79	
1018813	100668	8	1111110	7/3/2010	8/6/2010	76	10	10/5/2010	BT	Paid	2/3/2010	8635	79	79	1.039.474	0	0	0	79	
1018874	1135670	8	1111110	7/3/2010	7/3/2010	76	10	BT	Not Paid	Paid	8728									
1018876	108011	8	1111110	7/3/2010	6/4/2010	25	25	8/3/2010	BT	Paid	8/3/2010	4688	22.9	22.9	0.916	0	0	0	22.9	
101889	90261	8	1111110	17/08/2008	18/08/2009	304	10	20/07/2009	BT	Paid	5/8/2008	875	249	249	0.819079	0	0	0	249	
101890	90261	8	1111110	17/08/2007	16/08/2008	306	25	17/07/2008	BT	Paid	23/07/2007	874	235	235	0.767974	0	0	0	235	
101891	90261	8	1111110	17/08/2006	16/08/2007	303	15	BT	Paid	2/8/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
1019024	931682	2	1111110	21/02/2010	22/03/2010	25	25	8/3/2010	DD	Paid	10/2/2010	5389	22.9	22.9	0.916	0	0	0	22.9	
1019069	457926	1	1111110	7/2/2010	20/04/2010	82	25	22/03/2010	BT	Paid	4/2/2010	9570	85.236.868	79	0.963415	0	6.236.868	6.236.868	79	
1019221	246681	8	1111110	11/2/2010	10/9/2010	177	25	11/8/2010	BT	Paid	24/02/2010	10106	172.342.068	148	0.836158	0	24.342.068	24.342.068	148	
1019299	209498	8	1111110	10/2/2010	11/8/2010	152	25	4/8/2010	BT	Paid	22/02/2010	10136	148	90	0.592105	0	58	58	90	
1019449	650565	7	1111110	7/4/2010	7/6/2011	304	10	BT	Paid	7/4/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1019500	270944	8	1111110	9/3/2010	22/03/2011	304	10	BT	Paid	2/3/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1019534	729306	6	1111110	11/3/2010	17/03/2011	304	10	BT	Paid	23/02/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1019602	799753	8	1111110	11/3/2010	10/3/2011	304	10	BT	Paid	2/3/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1019730	689017	2	1111110	11/3/2010	10/3/2011	304	10	BT	Paid	5/3/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1019785	945216	8	1111110	10/3/2010	9/3/2011	304	10	BT	Paid	4/3/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1019795	157181	8	1111110	9/3/2010	8/3/2011	304	10	BT	Paid	17/02/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1019959	674114	5	1111110	10/3/2010	9/3/2011	304	10	BT	Paid	8/3/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1020010	77555	8	1111110	11/3/2010	10/3/2011	304	10	BT	Paid	3/3/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1020015	809144	8	1111110	9/3/2010	8/3/2011	304	10	BT	Paid	4/3/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1020020	662449	5	1111110	10/3/2010	9/3/2011	304	10	BT	Paid	2/3/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1020076	673762	6	1111110	11/3/2010	11/3/2010	304	10	BT	Not Paid	Paid	8896									
1020139	897272	8	1111110	9/3/2010	22/09/2010	152	10	23/08/2010	BT	Paid	15/04/2010	8636	148	148	0.973684	0	0	0	148	
1020197	221112	8	1111110	9/3/2010	7/9/2010	152	10	9/8/2010	BT	Paid	11/3/2010	8747	148	148	0.973684	0	0	0	148	
1020405	802122	2	1111110	9/3/2010	17/06/2010	76	10	18/05/2010	BT	Paid	4/3/2010	8644	79	79	1.039.474	0	0	0	79	
1020444	754738	3	1111110	11/3/2010	11/6/2010	76	10	12/5/2010	BT	Paid	22/02/2010	8936	79	79	1.039.474	0	0	0	79	
1020468	208961	8	1111110	9/3/2010	9/6/2010	76	10	10/5/2010	BT	Paid	10/3/2010	8635	79	79	1.039.474	0	0	0	79	
1020555	688847	1	1111110	23/02/2010	23/03/2010	25	10	8/3/2010	DD	Paid	10/2/2010	9417	27	27	1.08	0	0	0	27	
1020647	688633	7	1111110	23/02/2010	23/03/2010	25	10	8/3/2010	DD	Paid	10/2/2010	9417	27	27	1.08	0	0	0	27	
1020654	29272	7	1111110	23/02/2010	23/03/2010	25	25	8/3/2010	DD	Paid	10/2/2010	5389	22.9	22.9	0.916	0	0	0	22.9	
1020709	29831	8	1111110	25/02/2010	25/03/2010	25	25	9/3/2010	DD	Paid	10/2/2010	4688	22.9	22.9	0.916	0	0	0	22.9	
1020740	1113333	3	1111110	11/3/2010	11/6/2010	76	10	12/5/2010	BT	Paid	25/02/2010	9238	79	79	1.039.474	0	0	0	79	
1020767	773204	2	1111110	26/02/2010	26/03/2010	25	25	10/3/2010	DD	Paid	10/2/2010	5389	22.9	22.9	0.916	0	0	0	22.9	
1020800	292478	8	1111110	25/02/2010	25/03/2010	25	10	9/3/2010	DD	Paid	10/2/2010	8638	27	27	1.08	0	0	0	27	
1020882	143748	8	1111110	24/02/2010	24/03/2010	25	25	8/3/2010	DD	Paid	10/2/2010	9465	23.6	23.6	0.944	0	0	0	23.6	
1020969	1120343	8	1111110	10/2/2010	12/5/2010	76	25	12/4/2010	BT	Paid	11/3/2010	8555	79	79	1.039.474	0	0	0	79	
102108	90374	8	1111110	1/1/2008	30/12/2008	304	10	21/11/2008	BT	Paid	24/12/2007	875	249	249	0.819079	0	0	0	249	
1021082	1152890	8	10	13/02/2010	26/02/2011	52	4	BT	Paid	8/2/2010	13/02/1904	57.2	57.2	0.55	28.6	0	28.6	28.6	0	
102109	90374	8	1111110	2/1/2007	31/12/2007	304	25	1/12/2007	BT	Paid	12/12/2006	874	235	235	0.773026	0	0	0	235	
1021151	677811	1	1111110	11/2/2011	11/8/2011	152	25	BT	Paid	14/01/2011	28/03/1928	146	90	0.592105	0	56	56	90	0	
102117	90378	8	1111110	1/10/2008	1/10/2009	304	10	1/9/2009	BT	Paid	18/09/2008	875	249	249	0.819079	0	0	0	249	
102118	90378	8	1111110	30/09/2007	30/09/2008	306	25	1/9/2008	BT	Paid	16/09/2007	874	235	235	0.767974	0	0	0	235	
1021186	662436	1	1111110	12/3/2010	28/03/2011	304	10	BT	Paid	12/3/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
102119	90378	8	1111110	2/10/2006	29/09/2007	302	15	BT	Paid	12/9/2006	22/05/1902	229	229	0.758278	0	0	0	229	0	
1021203	277687	7	1111110	12/3/2010	22/04/2011	304	10	BT	Paid	3/3/2010	9/2/1924	267	267	0.878289	0	0	0	267	0	
1021244	978428	2	1111110	12/3/2010	11/5/2011	304	10	BT	Paid	4/3/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1021316	182288	8	1111110	12/3/2010	11/3/2011	304	10	BT	Paid	10/3/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1021327	659826	3	1111110	12/3/2010	13/04/2011	304	10	BT	Paid	19/02/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1021365	75964	5	1111110	12/3/2010	19/03/2011	304	10	BT	Paid	5/3/2010	24/01/1924	267	267	0.878289	0	0	0	267	0	
1021369	148633	8	1111110	12/3/2010	14/09/2010	152	10	16/08/2010	BT	Paid	25/02/2010	9095	148	148	0.973684	0	0	0	162.9	
1021381	864935	5	1111110	11/2/2010	18/06/2010	100	25	19/05/2010	BT	Paid	25/02/2010	9825	1.039.474	79	0.79	0	249.474	249.474	79	
1021397	991939	1	1111110	12/3/2010	19/10/2010	152	10	20/09/2010	BT	Paid	3/3/2010	8955	148	148	0.973684	0	0	0	148	
1021492	1113948	7	1111110	10/2/2010	11/2/2010	177	25	BT	Not Paid	Paid	9819	172.342.068	148	0.836158	0	24.342.068	24.342.068	0	0	
1021510	980236	8	1111110	14/02/2010	15/03/2011	329	25	BT	Paid	3/3/2010	21/11/1924	288.957.236	267	0.81155	0	21.957.236	21.957.236	267	0	
1021512	70052	8	1111110	20/02/2010	20/03/2010	25	25	26/02/2010	BT	Paid	16/02/2010	9465	23.6	23.6	0.944	0	0	0	23.6	
1021527	669562	7	1111110	17/02/2010	23/04/2011	354	25	BT	Paid	3/3/2010	12/7/1926	310.914.306	267	0.754237	0	43.914.306	43.914.306	267	0	
1021535	281829	8	1111110	12/3/2010	12/6/2010	76	10	13/05/2010	BT	Paid	16/03/2010	8635	79	79	1.039.474	0	0	0	79	
1021548	1153522	1	1111110	11/2/2010	12/8/2010	152	25	23/07/2010	BT	Paid	24/02/2010	8789	148	148	0.973684	0	0	0	148	
1021558	1024912	1	1111110	12/3/2010	19/06/2010	76	10	20/05/2010	BT	Paid	19/04/2010	8925	79	79	1.039.474	0	0	0	79	
1021567	820871	3	1111110	11/2/2010	24/08/2010	152	25	13/08/2010	BT	Paid	22/02/2010	10315	146	90	0.592105	0	56	56	90	
1021621	1113948	7	1111110	22/02/2010	6/10/2010	177	25	6/9/2010	BT	Paid	24/02/2010	9567	172.342.068	148	0.836158	0	24.342.068	24.342.068	148	
1021649	1153658	1	1111110	11/2/2010	12/8/2010	152	25	6/8/2010	BT	Paid	2/3/2010	10325	146	90	0.592105	0	56	56	90	
1021753	770532	6	1111110	24/02/2010	19/05/2011	329	10	BT	Paid	19/02/2010	19/10/1925	288.957.237	267	0.81155	0	21.957.237	21.957.237	267	0	
1021784	233330	8	1111110	11/2/2010	10/4/2010	50	25	6/4/2010	BT	Paid	3/3/2010	10017	519.737	29.6	0.592	0	223.737	223.737	29.6	
1021827	1153561	1	1111110	12/2/2010	12/4/2010	50	25	15/04/2010	BT	Paid	19/02/2010	9584	519.737	29.6	0.592	0	223.737	223.737	29.6	
1021848	797082	8	1111110	13/02/2010	13/02/2010	304	25	BT	Not Paid	Paid	8554									
1021851	36062	1	1111110	2/3/2010	31/08/2010	152	10	2/8/2010	BT	Paid	5/3/2010	8789	148	148	0.973684	0	0	0	148	
